Site,Parameter,Sequence,Phase,Start Time,End Time,Value,Expected Value,% Error,Drift Limit %
zNRP_cals,NOXCON,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,98,100,1.56, 
zNRP_cals,NOXCON,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,98,100,1.68, 
zNRP_cals,O3-cal,GASCALS,SPAN,24-Mar-2016 05:30:00,24-Mar-2016 05:35:00,349,348,.38, 
zNRP_cals,O3-cal,GASCALS,PREC,24-Mar-2016 05:30:00,24-Mar-2016 05:40:00,67,67,.01, 
zNRP_cals,O3-cal,GASCALS,ZERO,24-Mar-2016 05:30:00,24-Mar-2016 05:45:00,1,0.0,.92, 
zNRP_cals,O3-cal,GASCALS%,SPAN,24-Mar-2016 05:57:00,24-Mar-2016 06:02:02,0,0.0,.38, 
zNRP_cals,O3-cal,GASCALS%,PREC,24-Mar-2016 05:57:00,24-Mar-2016 06:07:07,0,0.0,-.01, 
zNRP_cals,O3-cal,GASCALS%,ZERO,24-Mar-2016 05:57:00,24-Mar-2016 06:12:07,1,0.0,.92, 
zNRP_cals,NO2-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,370,372.196,.7, 
zNRP_cals,NO2-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,68,68.132,.28, 
zNRP_cals,NO2-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.04, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,-1,0.0,-.7, 
zNRP_cals,NO2-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,0,0.0,-.28, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.04, 
zNRP_cals,NO-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,449,456.4,1.56, 
zNRP_cals,NO-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,196,204.6,4.1, 
zNRP_cals,NO-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.2, 
zNRP_cals,NO-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,-2,0.0,-1.56, 
zNRP_cals,NO-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,-4,0.0,-4.1, 
zNRP_cals,NO-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.2, 
zNRP_cals,NOX-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,449,456.4,1.54, 
zNRP_cals,NOX-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,197,204.6,3.66, 
zNRP_cals,NOX-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.26, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,-2,0.0,-1.54, 
zNRP_cals,NOX-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,-4,0.0,-3.66, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.26, 
zNRP_cals,NOXCON,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,99,100,1.19, 
zNRP_cals,NOXCON,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,99,100,1.31, 
zNRP_cals,NOXCON,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,99,100,1.25, 
zNRP_cals,O3-cal,GASCALS,SPAN,25-Mar-2016 05:30:00,25-Mar-2016 05:35:00,348,348,.14, 
zNRP_cals,O3-cal,GASCALS,PREC,25-Mar-2016 05:30:00,25-Mar-2016 05:40:00,66,67,1.54, 
zNRP_cals,O3-cal,GASCALS,ZERO,25-Mar-2016 05:30:00,25-Mar-2016 05:45:00,0,0.0,.43, 
zNRP_cals,O3-cal,GASCALS%,SPAN,25-Mar-2016 05:57:00,25-Mar-2016 06:02:02,0,0.0,.14, 
zNRP_cals,O3-cal,GASCALS%,PREC,25-Mar-2016 05:57:00,25-Mar-2016 06:07:07,-2,0.0,-1.54, 
zNRP_cals,O3-cal,GASCALS%,ZERO,25-Mar-2016 05:57:00,25-Mar-2016 06:12:07,0,0.0,.43, 
zNRP_cals,NO2-cal,GASCALS,SPAN,26-Mar-2016 05:30:00,26-Mar-2016 05:35:00,369,374.62,1.51, 
zNRP_cals,NO2-cal,GASCALS,PREC,26-Mar-2016 05:30:00,26-Mar-2016 05:40:00,69,69.646,.63, 
zNRP_cals,NO2-cal,GASCALS,ZERO,26-Mar-2016 05:30:00,26-Mar-2016 05:45:00,0,0.0,-.05, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,26-Mar-2016 05:57:00,26-Mar-2016 06:02:02,-2,0.0,-1.51, 
zNRP_cals,NO2-cal,GASCALS%,PREC,26-Mar-2016 05:57:00,26-Mar-2016 06:07:07,-1,0.0,-.63, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,26-Mar-2016 05:57:00,26-Mar-2016 06:12:07,0,0.0,-.05, 
zNRP_cals,NO-cal,GASCALS,SPAN,26-Mar-2016 05:30:00,26-Mar-2016 05:35:00,448,456.4,1.8, 
zNRP_cals,NO-cal,GASCALS,PREC,26-Mar-2016 05:30:00,26-Mar-2016 05:40:00,196,204.6,3.97, 
zNRP_cals,NO-cal,GASCALS,ZERO,26-Mar-2016 05:30:00,26-Mar-2016 05:45:00,0,0.0,.31, 
zNRP_cals,NO-cal,GASCALS%,SPAN,26-Mar-2016 05:57:00,26-Mar-2016 06:02:02,-2,0.0,-1.8, 
zNRP_cals,NO-cal,GASCALS%,PREC,26-Mar-2016 05:57:00,26-Mar-2016 06:07:07,-4,0.0,-3.97, 
zNRP_cals,NO-cal,GASCALS%,ZERO,26-Mar-2016 05:57:00,26-Mar-2016 06:12:07,0,0.0,.31, 
zNRP_cals,NOX-cal,GASCALS,SPAN,26-Mar-2016 05:30:00,26-Mar-2016 05:35:00,447,456.4,1.96, 
zNRP_cals,NOX-cal,GASCALS,PREC,26-Mar-2016 05:30:00,26-Mar-2016 05:40:00,196,204.6,4, 
zNRP_cals,NOX-cal,GASCALS,ZERO,26-Mar-2016 05:30:00,26-Mar-2016 05:45:00,0,0.0,.32, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,26-Mar-2016 05:57:00,26-Mar-2016 06:02:02,-2,0.0,-1.96, 
zNRP_cals,NOX-cal,GASCALS%,PREC,26-Mar-2016 05:57:00,26-Mar-2016 06:07:07,-4,0.0,-4, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,26-Mar-2016 05:57:00,26-Mar-2016 06:12:07,0,0.0,.32, 
zNRP_cals,NOXCON,GASCALS,SPAN,26-Mar-2016 05:30:00,26-Mar-2016 05:35:00,99,100,1.2, 
zNRP_cals,NOXCON,GASCALS,PREC,26-Mar-2016 05:30:00,26-Mar-2016 05:40:00,100,100,.13, 
zNRP_cals,NOXCON,GASCALS,ZERO,26-Mar-2016 05:30:00,26-Mar-2016 05:45:00,99,100,.67, 
zNRP_cals,O3-cal,GASCALS,SPAN,26-Mar-2016 05:30:00,26-Mar-2016 05:35:00,349,348,.21, 
zNRP_cals,O3-cal,GASCALS,PREC,26-Mar-2016 05:30:00,26-Mar-2016 05:40:00,67,67,.54, 
zNRP_cals,O3-cal,GASCALS,ZERO,26-Mar-2016 05:30:00,26-Mar-2016 05:45:00,1,0.0,.67, 
zNRP_cals,O3-cal,GASCALS%,SPAN,26-Mar-2016 05:57:00,26-Mar-2016 06:02:02,0,0.0,.21, 
zNRP_cals,O3-cal,GASCALS%,PREC,26-Mar-2016 05:57:00,26-Mar-2016 06:07:07,-1,0.0,-.54, 
zNRP_cals,O3-cal,GASCALS%,ZERO,26-Mar-2016 05:57:00,26-Mar-2016 06:12:07,1,0.0,.67, 
zNRP_cals,NO2-cal,GASCALS,SPAN,27-Mar-2016 05:30:00,27-Mar-2016 05:35:00,368,374.039,1.5, 
zNRP_cals,NO2-cal,GASCALS,PREC,27-Mar-2016 05:30:00,27-Mar-2016 05:40:00,71,69.59,1.46, 
zNRP_cals,NO2-cal,GASCALS,ZERO,27-Mar-2016 05:30:00,27-Mar-2016 05:45:00,0,0.0,.05, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,27-Mar-2016 05:57:00,27-Mar-2016 06:02:03,-1,0.0,-1.5, 
zNRP_cals,NO2-cal,GASCALS%,PREC,27-Mar-2016 05:57:00,27-Mar-2016 06:07:08,1,0.0,1.46, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,27-Mar-2016 05:57:00,27-Mar-2016 06:12:08,0,0.0,.05, 
zNRP_cals,NO-cal,GASCALS,SPAN,27-Mar-2016 05:30:00,27-Mar-2016 05:35:00,449,456.4,1.71, 
zNRP_cals,NO-cal,GASCALS,PREC,27-Mar-2016 05:30:00,27-Mar-2016 05:40:00,196,204.6,4.17, 
zNRP_cals,NO-cal,GASCALS,ZERO,27-Mar-2016 05:30:00,27-Mar-2016 05:45:00,0,0.0,.22, 
zNRP_cals,NO-cal,GASCALS%,SPAN,27-Mar-2016 05:57:00,27-Mar-2016 06:02:03,-2,0.0,-1.71, 
zNRP_cals,NO-cal,GASCALS%,PREC,27-Mar-2016 05:57:00,27-Mar-2016 06:07:08,-4,0.0,-4.17, 
zNRP_cals,NO-cal,GASCALS%,ZERO,27-Mar-2016 05:57:00,27-Mar-2016 06:12:08,0,0.0,.22, 
zNRP_cals,NOX-cal,GASCALS,SPAN,27-Mar-2016 05:30:00,27-Mar-2016 05:35:00,448,456.4,1.91, 
zNRP_cals,NOX-cal,GASCALS,PREC,27-Mar-2016 05:30:00,27-Mar-2016 05:40:00,197,204.6,3.92, 
zNRP_cals,NOX-cal,GASCALS,ZERO,27-Mar-2016 05:30:00,27-Mar-2016 05:45:00,0,0.0,.37, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,27-Mar-2016 05:57:00,27-Mar-2016 06:02:03,-2,0.0,-1.91, 
zNRP_cals,NOX-cal,GASCALS%,PREC,27-Mar-2016 05:57:00,27-Mar-2016 06:07:08,-4,0.0,-3.92, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,27-Mar-2016 05:57:00,27-Mar-2016 06:12:08,0,0.0,.37, 
zNRP_cals,NOXCON,GASCALS,SPAN,27-Mar-2016 05:30:00,27-Mar-2016 05:35:00,98,100,1.53, 
zNRP_cals,NOXCON,GASCALS,PREC,27-Mar-2016 05:30:00,27-Mar-2016 05:40:00,100,100,.28, 
zNRP_cals,NOXCON,GASCALS,ZERO,27-Mar-2016 05:30:00,27-Mar-2016 05:45:00,99,100,.62, 
zNRP_cals,O3-cal,GASCALS,SPAN,27-Mar-2016 05:30:00,27-Mar-2016 05:35:00,348,348,.03, 
zNRP_cals,O3-cal,GASCALS,PREC,27-Mar-2016 05:30:00,27-Mar-2016 05:40:00,66,67,1.03, 
zNRP_cals,O3-cal,GASCALS,ZERO,27-Mar-2016 05:30:00,27-Mar-2016 05:45:00,1,0.0,1.02, 
zNRP_cals,O3-cal,GASCALS%,SPAN,27-Mar-2016 05:57:00,27-Mar-2016 06:02:03,0,0.0,.03, 
zNRP_cals,O3-cal,GASCALS%,PREC,27-Mar-2016 05:57:00,27-Mar-2016 06:07:08,-1,0.0,-1.03, 
zNRP_cals,O3-cal,GASCALS%,ZERO,27-Mar-2016 05:57:00,27-Mar-2016 06:12:08,1,0.0,1.02, 
zNRP_cals,NO2-cal,GASCALS,SPAN,28-Mar-2016 05:30:00,28-Mar-2016 05:35:00,371,376.513,1.48, 
zNRP_cals,NO2-cal,GASCALS,PREC,28-Mar-2016 05:30:00,28-Mar-2016 05:40:00,71,68.649,3.11, 
zNRP_cals,NO2-cal,GASCALS,ZERO,28-Mar-2016 05:30:00,28-Mar-2016 05:45:00,0,0.0,.12, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,28-Mar-2016 05:57:00,28-Mar-2016 06:02:01,-1,0.0,-1.48, 
zNRP_cals,NO2-cal,GASCALS%,PREC,28-Mar-2016 05:57:00,28-Mar-2016 06:07:06,3,0.0,3.11, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,28-Mar-2016 05:57:00,28-Mar-2016 06:12:06,0,0.0,.12, 
zNRP_cals,NO-cal,GASCALS,SPAN,28-Mar-2016 05:30:00,28-Mar-2016 05:35:00,449,456.4,1.66, 
zNRP_cals,NO-cal,GASCALS,PREC,28-Mar-2016 05:30:00,28-Mar-2016 05:40:00,196,204.6,4.06, 
zNRP_cals,NO-cal,GASCALS,ZERO,28-Mar-2016 05:30:00,28-Mar-2016 05:45:00,0,0.0,.18, 
zNRP_cals,NO-cal,GASCALS%,SPAN,28-Mar-2016 05:57:00,28-Mar-2016 06:02:01,-2,0.0,-1.66, 
zNRP_cals,NO-cal,GASCALS%,PREC,28-Mar-2016 05:57:00,28-Mar-2016 06:07:06,-4,0.0,-4.06, 
zNRP_cals,NO-cal,GASCALS%,ZERO,28-Mar-2016 05:57:00,28-Mar-2016 06:12:06,0,0.0,.18, 
zNRP_cals,NOX-cal,GASCALS,SPAN,28-Mar-2016 05:30:00,28-Mar-2016 05:35:00,448,456.4,1.82, 
zNRP_cals,NOX-cal,GASCALS,PREC,28-Mar-2016 05:30:00,28-Mar-2016 05:40:00,197,204.6,3.9, 
zNRP_cals,NOX-cal,GASCALS,ZERO,28-Mar-2016 05:30:00,28-Mar-2016 05:45:00,0,0.0,.28, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,28-Mar-2016 05:57:00,28-Mar-2016 06:02:01,-2,0.0,-1.82, 
zNRP_cals,NOX-cal,GASCALS%,PREC,28-Mar-2016 05:57:00,28-Mar-2016 06:07:06,-4,0.0,-3.9, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,28-Mar-2016 05:57:00,28-Mar-2016 06:12:06,0,0.0,.28, 
zNRP_cals,NOXCON,GASCALS,SPAN,28-Mar-2016 05:30:00,28-Mar-2016 05:35:00,99,100,1.41, 
zNRP_cals,NOXCON,GASCALS,PREC,28-Mar-2016 05:30:00,28-Mar-2016 05:40:00,101,100,1.38, 
zNRP_cals,NOXCON,GASCALS,ZERO,28-Mar-2016 05:30:00,28-Mar-2016 05:45:00,100,100,.01, 
zNRP_cals,O3-cal,GASCALS,SPAN,28-Mar-2016 05:30:00,28-Mar-2016 05:35:00,348,348,.03, 
zNRP_cals,O3-cal,GASCALS,PREC,28-Mar-2016 05:30:00,28-Mar-2016 05:40:00,66,67,2.07, 
zNRP_cals,O3-cal,GASCALS,ZERO,28-Mar-2016 05:30:00,28-Mar-2016 05:45:00,0,0.0,.39, 
zNRP_cals,O3-cal,GASCALS%,SPAN,28-Mar-2016 05:57:00,28-Mar-2016 06:02:01,0,0.0,-.03, 
zNRP_cals,O3-cal,GASCALS%,PREC,28-Mar-2016 05:57:00,28-Mar-2016 06:07:06,-2,0.0,-2.07, 
zNRP_cals,O3-cal,GASCALS%,ZERO,28-Mar-2016 05:57:00,28-Mar-2016 06:12:06,0,0.0,.39, 
zNRP_cals,NO2-cal,GASCALS,SPAN,29-Mar-2016 05:30:00,29-Mar-2016 05:35:00,373,375.656,.66, 
zNRP_cals,NO2-cal,GASCALS,PREC,29-Mar-2016 05:30:00,29-Mar-2016 05:40:00,69,68.999,.72, 
zNRP_cals,NO2-cal,GASCALS,ZERO,29-Mar-2016 05:30:00,29-Mar-2016 05:45:00,0,0.0,.06, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,29-Mar-2016 05:57:00,29-Mar-2016 06:01:59,-1,0.0,-.66, 
zNRP_cals,NO2-cal,GASCALS%,PREC,29-Mar-2016 05:57:00,29-Mar-2016 06:07:04,-1,0.0,-.72, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,29-Mar-2016 05:57:00,29-Mar-2016 06:12:04,0,0.0,.06, 
zNRP_cals,NO-cal,GASCALS,SPAN,29-Mar-2016 05:30:00,29-Mar-2016 05:35:00,451,450.8,.04, 
zNRP_cals,NO-cal,GASCALS,PREC,29-Mar-2016 05:30:00,29-Mar-2016 05:40:00,196,199.1,1.45, 
zNRP_cals,NO-cal,GASCALS,ZERO,29-Mar-2016 05:30:00,29-Mar-2016 05:45:00,0,0.0,.19, 
zNRP_cals,NO-cal,GASCALS%,SPAN,29-Mar-2016 05:57:00,29-Mar-2016 06:01:59,0,0.0,-.04, 
zNRP_cals,NO-cal,GASCALS%,PREC,29-Mar-2016 05:57:00,29-Mar-2016 06:07:04,-1,0.0,-1.45, 
zNRP_cals,NO-cal,GASCALS%,ZERO,29-Mar-2016 05:57:00,29-Mar-2016 06:12:04,0,0.0,.19, 
zNRP_cals,NOX-cal,GASCALS,SPAN,29-Mar-2016 05:30:00,29-Mar-2016 05:35:00,451,450.8,.03, 
zNRP_cals,NOX-cal,GASCALS,PREC,29-Mar-2016 05:30:00,29-Mar-2016 05:40:00,197,199.1,1.24, 
zNRP_cals,NOX-cal,GASCALS,ZERO,29-Mar-2016 05:30:00,29-Mar-2016 05:45:00,0,0.0,.31, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,29-Mar-2016 05:57:00,29-Mar-2016 06:01:59,0,0.0,-.03, 
zNRP_cals,NOX-cal,GASCALS%,PREC,29-Mar-2016 05:57:00,29-Mar-2016 06:07:04,-1,0.0,-1.24, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,29-Mar-2016 05:57:00,29-Mar-2016 06:12:04,0,0.0,.31, 
zNRP_cals,NOXCON,GASCALS,SPAN,29-Mar-2016 05:30:00,29-Mar-2016 05:35:00,98,100,1.56, 
zNRP_cals,NOXCON,GASCALS,PREC,29-Mar-2016 05:30:00,29-Mar-2016 05:40:00,99,100,1.15, 
zNRP_cals,NOXCON,GASCALS,ZERO,29-Mar-2016 05:30:00,29-Mar-2016 05:45:00,99,100,1.35, 
zNRP_cals,O3-cal,GASCALS,SPAN,29-Mar-2016 05:30:00,29-Mar-2016 05:35:00,347,348,.25, 
zNRP_cals,O3-cal,GASCALS,PREC,29-Mar-2016 05:30:00,29-Mar-2016 05:40:00,66,67,1.48, 
zNRP_cals,O3-cal,GASCALS,ZERO,29-Mar-2016 05:30:00,29-Mar-2016 05:45:00,1,0.0,.69, 
zNRP_cals,O3-cal,GASCALS%,SPAN,29-Mar-2016 05:57:00,29-Mar-2016 06:01:59,0,0.0,-.25, 
zNRP_cals,O3-cal,GASCALS%,PREC,29-Mar-2016 05:57:00,29-Mar-2016 06:07:04,-1,0.0,-1.48, 
zNRP_cals,O3-cal,GASCALS%,ZERO,29-Mar-2016 05:57:00,29-Mar-2016 06:12:04,1,0.0,.69, 
zNRP_cals,NO2-cal,GASCALS,SPAN,30-Mar-2016 05:30:00,30-Mar-2016 05:35:00,367,373.46,1.72, 
zNRP_cals,NO2-cal,GASCALS,PREC,30-Mar-2016 05:30:00,30-Mar-2016 05:40:00,71,69.786,1.06, 
zNRP_cals,NO2-cal,GASCALS,ZERO,30-Mar-2016 05:30:00,30-Mar-2016 05:45:00,0,0.0,.04, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,30-Mar-2016 05:57:00,30-Mar-2016 06:02:00,-2,0.0,-1.72, 
zNRP_cals,NO2-cal,GASCALS%,PREC,30-Mar-2016 05:57:00,30-Mar-2016 06:07:05,1,0.0,1.06, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,30-Mar-2016 05:57:00,30-Mar-2016 06:12:05,0,0.0,.04, 
zNRP_cals,NO-cal,GASCALS,SPAN,30-Mar-2016 05:30:00,30-Mar-2016 05:35:00,448,450.8,.67, 
zNRP_cals,NO-cal,GASCALS,PREC,30-Mar-2016 05:30:00,30-Mar-2016 05:40:00,196,199.1,1.71, 
zNRP_cals,NO-cal,GASCALS,ZERO,30-Mar-2016 05:30:00,30-Mar-2016 05:45:00,0,0.0,.32, 
zNRP_cals,NO-cal,GASCALS%,SPAN,30-Mar-2016 05:57:00,30-Mar-2016 06:02:00,-1,0.0,-.67, 
zNRP_cals,NO-cal,GASCALS%,PREC,30-Mar-2016 05:57:00,30-Mar-2016 06:07:05,-2,0.0,-1.71, 
zNRP_cals,NO-cal,GASCALS%,ZERO,30-Mar-2016 05:57:00,30-Mar-2016 06:12:05,0,0.0,.32, 
zNRP_cals,NOX-cal,GASCALS,SPAN,30-Mar-2016 05:30:00,30-Mar-2016 05:35:00,448,450.8,.72, 
zNRP_cals,NOX-cal,GASCALS,PREC,30-Mar-2016 05:30:00,30-Mar-2016 05:40:00,197,199.1,.97, 
zNRP_cals,NOX-cal,GASCALS,ZERO,30-Mar-2016 05:30:00,30-Mar-2016 05:45:00,0,0.0,.42, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,30-Mar-2016 05:57:00,30-Mar-2016 06:02:00,-1,0.0,-.72, 
zNRP_cals,NOX-cal,GASCALS%,PREC,30-Mar-2016 05:57:00,30-Mar-2016 06:07:05,-1,0.0,-.97, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,30-Mar-2016 05:57:00,30-Mar-2016 06:12:05,0,0.0,.42, 
zNRP_cals,NOXCON,GASCALS,SPAN,30-Mar-2016 05:30:00,30-Mar-2016 05:35:00,98,100,1.94, 
zNRP_cals,NOXCON,GASCALS,PREC,30-Mar-2016 05:30:00,30-Mar-2016 05:40:00,99,100,1.43, 
zNRP_cals,NOXCON,GASCALS,ZERO,30-Mar-2016 05:30:00,30-Mar-2016 05:45:00,98,100,1.69, 
zNRP_cals,O3-cal,GASCALS,SPAN,30-Mar-2016 05:30:00,30-Mar-2016 05:35:00,348,348,.01, 
zNRP_cals,O3-cal,GASCALS,PREC,30-Mar-2016 05:30:00,30-Mar-2016 05:40:00,66,67,1.11, 
zNRP_cals,O3-cal,GASCALS,ZERO,30-Mar-2016 05:30:00,30-Mar-2016 05:45:00,1,0.0,.8, 
zNRP_cals,O3-cal,GASCALS%,SPAN,30-Mar-2016 05:57:00,30-Mar-2016 06:02:00,0,0.0,-.01, 
zNRP_cals,O3-cal,GASCALS%,PREC,30-Mar-2016 05:57:00,30-Mar-2016 06:07:05,-1,0.0,-1.11, 
zNRP_cals,O3-cal,GASCALS%,ZERO,30-Mar-2016 05:57:00,30-Mar-2016 06:12:05,1,0.0,.8, 
zNRP_cals,NO2-cal,GASCALS,SPAN,31-Mar-2016 05:30:00,31-Mar-2016 05:35:00,366,372.25,1.59, 
zNRP_cals,NO2-cal,GASCALS,PREC,31-Mar-2016 05:30:00,31-Mar-2016 05:40:00,71,70.308,1.7, 
zNRP_cals,NO2-cal,GASCALS,ZERO,31-Mar-2016 05:30:00,31-Mar-2016 05:45:00,0,0.0,.08, 
zNRP_cals,NO2-cal,GASCALS%,SPAN,31-Mar-2016 05:57:00,31-Mar-2016 06:02:00,-2,0.0,-1.59, 
zNRP_cals,NO2-cal,GASCALS%,PREC,31-Mar-2016 05:57:00,31-Mar-2016 06:07:05,2,0.0,1.7, 
zNRP_cals,NO2-cal,GASCALS%,ZERO,31-Mar-2016 05:57:00,31-Mar-2016 06:12:05,0,0.0,.08, 
zNRP_cals,NO-cal,GASCALS,SPAN,31-Mar-2016 05:30:00,31-Mar-2016 05:35:00,446,450.8,1.02, 
zNRP_cals,NO-cal,GASCALS,PREC,31-Mar-2016 05:30:00,31-Mar-2016 05:40:00,195,199.1,2.11, 
zNRP_cals,NO-cal,GASCALS,ZERO,31-Mar-2016 05:30:00,31-Mar-2016 05:45:00,0,0.0,.18, 
zNRP_cals,NO-cal,GASCALS%,SPAN,31-Mar-2016 05:57:00,31-Mar-2016 06:02:00,-1,0.0,-1.02, 
zNRP_cals,NO-cal,GASCALS%,PREC,31-Mar-2016 05:57:00,31-Mar-2016 06:07:05,-2,0.0,-2.11, 
zNRP_cals,NO-cal,GASCALS%,ZERO,31-Mar-2016 05:57:00,31-Mar-2016 06:12:05,0,0.0,.18, 
zNRP_cals,NOX-cal,GASCALS,SPAN,31-Mar-2016 05:30:00,31-Mar-2016 05:35:00,446,450.8,1.04, 
zNRP_cals,NOX-cal,GASCALS,PREC,31-Mar-2016 05:30:00,31-Mar-2016 05:40:00,196,199.1,1.55, 
zNRP_cals,NOX-cal,GASCALS,ZERO,31-Mar-2016 05:30:00,31-Mar-2016 05:45:00,0,0.0,.42, 
zNRP_cals,NOX-cal,GASCALS%,SPAN,31-Mar-2016 05:57:00,31-Mar-2016 06:02:00,-1,0.0,-1.04, 
zNRP_cals,NOX-cal,GASCALS%,PREC,31-Mar-2016 05:57:00,31-Mar-2016 06:07:05,-2,0.0,-1.55, 
zNRP_cals,NOX-cal,GASCALS%,ZERO,31-Mar-2016 05:57:00,31-Mar-2016 06:12:05,0,0.0,.42, 
zNRP_cals,NOXCON,GASCALS,SPAN,31-Mar-2016 05:30:00,31-Mar-2016 05:35:00,98,100,1.54, 
zNRP_cals,NOXCON,GASCALS,PREC,31-Mar-2016 05:30:00,31-Mar-2016 05:40:00,100,100,.37, 
zNRP_cals,NOXCON,GASCALS,ZERO,31-Mar-2016 05:30:00,31-Mar-2016 05:45:00,99,100,.95, 
zNRP_cals,O3-cal,GASCALS,SPAN,31-Mar-2016 05:30:00,31-Mar-2016 05:35:00,348,348,.09, 
zNRP_cals,O3-cal,GASCALS,PREC,31-Mar-2016 05:30:00,31-Mar-2016 05:40:00,66,67,1.75, 
zNRP_cals,O3-cal,GASCALS,ZERO,31-Mar-2016 05:30:00,31-Mar-2016 05:45:00,0,0.0,.4, 
zNRP_cals,O3-cal,GASCALS%,SPAN,31-Mar-2016 05:57:00,31-Mar-2016 06:02:00,0,0.0,-.09, 
zNRP_cals,O3-cal,GASCALS%,PREC,31-Mar-2016 05:57:00,31-Mar-2016 06:07:05,-2,0.0,-1.75, 
zNRP_cals,O3-cal,GASCALS%,ZERO,31-Mar-2016 05:57:00,31-Mar-2016 06:12:05,0,0.0,.4, 
